ILAY,INODE,ICOL,IROW,X,Y,stage_m,cond_m2_per_day,rbot_m
7,231278,149,230,773750,7100750,323.55,5000.0,323.55
7,231338,60,231,640250,7099250,402.4,5000.0,402.4
7,231339,61,231,641750,7099250,392.13,5000.0,392.13
7,231340,62,231,643250,7099250,380.01,5000.0,380.01
7,231341,63,231,644750,7099250,375.43,5000.0,375.43
7,231342,64,231,646250,7099250,374.35,5000.0,374.35
7,231343,65,231,647750,7099250,377.46,5000.0,377.46
7,231344,66,231,649250,7099250,389.65,5000.0,389.65
7,231345,67,231,650750,7099250,381.69,5000.0,381.69
7,231346,68,231,652250,7099250,379.47,5000.0,379.47
7,231347,69,231,653750,7099250,385.79,5000.0,385.79
7,231348,70,231,655250,7099250,397.9,5000.0,397.9
7,231349,71,231,656750,7099250,425.94,5000.0,425.94
7,231350,72,231,658250,7099250,418.02,5000.0,418.02
7,231351,73,231,659750,7099250,430.56,5000.0,430.56
7,231352,74,231,661250,7099250,419.07,5000.0,419.07
7,231353,75,231,662750,7099250,406.96,5000.0,406.96
7,231354,90,231,685250,7099250,427.09,5000.0,427.09
7,231355,91,231,686750,7099250,427.85,5000.0,427.85
7,231356,93,231,689750,7099250,420.68,5000.0,420.68
7,231357,121,231,731750,7099250,334.71,5000.0,334.71
7,231358,122,231,733250,7099250,325.41,5000.0,325.41
7,231359,128,231,742250,7099250,314.48,5000.0,314.48
7,231360,129,231,743750,7099250,318.9,5000.0,318.9
7,231361,130,231,745250,7099250,325.82,5000.0,325.82
7,231362,131,231,746750,7099250,337.73,5000.0,337.73
7,231363,132,231,748250,7099250,327.2,5000.0,327.2
7,231364,133,231,749750,7099250,321.28,5000.0,321.28
7,231365,134,231,751250,7099250,321.44,5000.0,321.44
7,231366,135,231,752750,7099250,301.94,5000.0,301.94
7,231367,136,231,754250,7099250,304.79,5000.0,304.79
7,231368,137,231,755750,7099250,309.67,5000.0,309.67
7,231369,138,231,757250,7099250,302.95,5000.0,302.95
7,231370,143,231,764750,7099250,318.76,5000.0,318.76
7,231371,144,231,766250,7099250,324.32,5000.0,324.32
7,231372,145,231,767750,7099250,327.71,5000.0,327.71
7,231433,61,232,641750,7097750,392.25,5000.0,392.25
7,231434,62,232,643250,7097750,384.5,5000.0,384.5
7,231435,63,232,644750,7097750,384.18,5000.0,384.18
7,231437,65,232,647750,7097750,370.74,5000.0,370.74
7,231438,66,232,649250,7097750,383.73,5000.0,383.73
7,231439,67,232,650750,7097750,371.72,5000.0,371.72
7,231440,68,232,652250,7097750,377.24,5000.0,377.24
7,231441,69,232,653750,7097750,391.99,5000.0,391.99
7,231442,70,232,655250,7097750,406.85,5000.0,406.85
7,231443,71,232,656750,7097750,414.46,5000.0,414.46
7,231444,72,232,658250,7097750,402.86,5000.0,402.86
7,231445,73,232,659750,7097750,399.67,5000.0,399.67
7,231446,74,232,661250,7097750,406.99,5000.0,406.99
7,231447,75,232,662750,7097750,405.77,5000.0,405.77
7,231448,76,232,664250,7097750,398.31,5000.0,398.31
7,231449,78,232,667250,7097750,390.0,5000.0,390.0
7,231450,87,232,680750,7097750,436.17,5000.0,436.17
7,231451,90,232,685250,7097750,413.57,5000.0,413.57
7,231452,91,232,686750,7097750,408.87,5000.0,408.87
7,231453,92,232,688250,7097750,406.02,5000.0,406.02
7,231454,93,232,689750,7097750,413.29,5000.0,413.29
7,231455,94,232,691250,7097750,414.2,5000.0,414.2
7,231456,95,232,692750,7097750,428.19,5000.0,428.19
7,231457,96,232,694250,7097750,441.52,5000.0,441.52
7,231458,121,232,731750,7097750,342.93,5000.0,342.93
7,231459,122,232,733250,7097750,331.52,5000.0,331.52
7,231460,123,232,734750,7097750,319.04,5000.0,319.04
7,231461,129,232,743750,7097750,304.65,5000.0,304.65
7,231462,130,232,745250,7097750,325.01,5000.0,325.01
7,231463,131,232,746750,7097750,339.56,5000.0,339.56
7,231464,132,232,748250,7097750,319.8,5000.0,319.8
7,231465,133,232,749750,7097750,303.17,5000.0,303.17
7,231466,134,232,751250,7097750,301.94,5000.0,301.94
7,231467,135,232,752750,7097750,301.94,5000.0,301.94
7,231468,136,232,754250,7097750,311.31,5000.0,311.31
7,231469,137,232,755750,7097750,313.65,5000.0,313.65
7,231470,138,232,757250,7097750,294.08,5000.0,294.08
7,231473,145,232,767750,7097750,322.91,5000.0,322.91
7,231474,146,232,769250,7097750,305.64,5000.0,305.64
7,231475,147,232,770750,7097750,293.45,5000.0,293.45
7,231476,148,232,772250,7097750,294.67,5000.0,294.67
7,231477,149,232,773750,7097750,291.67,5000.0,291.67
7,231478,150,232,775250,7097750,292.14,5000.0,292.14
7,231479,151,232,776750,7097750,300.93,5000.0,300.93
7,231480,152,232,778250,7097750,301.94,5000.0,301.94
7,231545,65,233,647750,7096250,367.43,5000.0,367.43
7,231546,66,233,649250,7096250,366.32,5000.0,366.32
7,231547,67,233,650750,7096250,370.07,5000.0,370.07
7,231548,68,233,652250,7096250,374.19,5000.0,374.19
7,231551,71,233,656750,7096250,395.9,5000.0,395.9
7,231553,73,233,659750,7096250,388.72,5000.0,388.72
7,231554,74,233,661250,7096250,386.17,5000.0,386.17
7,231555,75,233,662750,7096250,405.26,5000.0,405.26
7,231556,76,233,664250,7096250,389.87,5000.0,389.87
7,231557,78,233,667250,7096250,390.96,5000.0,390.96
7,231558,83,233,674750,7096250,396.42,5000.0,396.42
7,231559,84,233,676250,7096250,402.99,5000.0,402.99
7,231560,87,233,680750,7096250,417.53,5000.0,417.53
7,231561,90,233,685250,7096250,398.76,5000.0,398.76
7,231562,91,233,686750,7096250,389.73,5000.0,389.73
7,231563,92,233,688250,7096250,402.57,5000.0,402.57
7,231564,93,233,689750,7096250,411.94,5000.0,411.94
7,231565,94,233,691250,7096250,402.21,5000.0,402.21
7,231566,95,233,692750,7096250,405.02,5000.0,405.02
7,231567,96,233,694250,7096250,422.14,5000.0,422.14
7,231568,98,233,697250,7096250,437.04,5000.0,437.04
7,231569,99,233,698750,7096250,437.8,5000.0,437.8
7,231570,118,233,727250,7096250,350.2,5000.0,350.2
7,231571,120,233,730250,7096250,343.6,5000.0,343.6
7,231572,121,233,731750,7096250,351.12,5000.0,351.12
7,231573,122,233,733250,7096250,336.51,5000.0,336.51
7,231574,126,233,739250,7096250,332.93,5000.0,332.93
7,231575,127,233,740750,7096250,319.69,5000.0,319.69
7,231576,128,233,742250,7096250,304.46,5000.0,304.46
7,231577,129,233,743750,7096250,307.02,5000.0,307.02
7,231578,130,233,745250,7096250,343.5,5000.0,343.5
7,231579,131,233,746750,7096250,360.43,5000.0,360.43
7,231580,132,233,748250,7096250,335.27,5000.0,335.27
7,231581,133,233,749750,7096250,312.72,5000.0,312.72
7,231582,134,233,751250,7096250,308.58,5000.0,308.58
7,231583,135,233,752750,7096250,321.53,5000.0,321.53
7,231584,136,233,754250,7096250,328.73,5000.0,328.73
7,231585,137,233,755750,7096250,305.31,5000.0,305.31
7,231586,138,233,757250,7096250,284.04,5000.0,284.04
7,231589,141,233,761750,7096250,283.58,5000.0,283.58
7,231595,147,233,770750,7096250,293.45,5000.0,293.45
7,231596,148,233,772250,7096250,294.16,5000.0,294.16
7,231597,149,233,773750,7096250,291.67,5000.0,291.67
7,231598,150,233,775250,7096250,292.69,5000.0,292.69
7,231599,151,233,776750,7096250,297.33,5000.0,297.33
7,231600,152,233,778250,7096250,295.52,5000.0,295.52
7,231601,158,233,787250,7096250,308.22,5000.0,308.22
7,231602,159,233,788750,7096250,316.32,5000.0,316.32
7,231670,68,234,652250,7094750,360.81,5000.0,360.81
7,231671,69,234,653750,7094750,367.43,5000.0,367.43
7,231676,74,234,661250,7094750,377.18,5000.0,377.18
7,231677,75,234,662750,7094750,382.83,5000.0,382.83
7,231679,77,234,665750,7094750,376.93,5000.0,376.93
7,231680,78,234,667250,7094750,371.84,5000.0,371.84
7,231681,79,234,668750,7094750,387.2,5000.0,387.2
7,231682,82,234,673250,7094750,366.67,5000.0,366.67
7,231683,83,234,674750,7094750,384.54,5000.0,384.54
7,231684,84,234,676250,7094750,377.24,5000.0,377.24
7,231685,85,234,677750,7094750,374.53,5000.0,374.53
