ILAY,INODE,ICOL,IROW,X,Y,stage_m,cond_m2_per_day,rbot_m
24,1038423,105,194,707750,7154750,269.18,5000.0,269.18
24,1038424,106,194,709250,7154750,264.06,5000.0,264.06
24,1052692,288,294,982250,7004750,484.81,5000.0,484.81
24,1052874,289,295,983750,7003250,471.65,5000.0,471.65
24,1053060,291,296,986750,7001750,466.09,5000.0,466.09
24,1053249,292,297,988250,7000250,482.62,5000.0,482.62
24,1053250,293,297,989750,7000250,501.21,5000.0,501.21
24,1053251,294,297,991250,7000250,516.35,5000.0,516.35
24,1059641,306,333,1009250,6946250,240.48,5000.0,240.48
24,1059827,305,334,1007750,6944750,184.14,5000.0,184.14
24,1059828,306,334,1009250,6944750,211.99,5000.0,211.99
24,1060019,305,335,1007750,6943250,152.61,5000.0,152.61
24,1060020,306,335,1009250,6943250,155.53,5000.0,155.53
24,1061723,306,344,1009250,6929750,153.61,5000.0,153.61
