INODE,X,Y,ILAY,head_predev_m
819718,961250,6941750,19,391.8314
819719,962750,6941750,19,394.4587
819720,964250,6941750,19,397.711
819721,965750,6941750,19,401.726
819722,967250,6941750,19,406.7332
819723,968750,6941750,19,412.8271
819724,970250,6941750,19,419.7641
819725,971750,6941750,19,427.2096
819726,973250,6941750,19,435.0206
819727,974750,6941750,19,443.1252
819728,976250,6941750,19,450.9427
819729,977750,6941750,19,458.1961
819730,979250,6941750,19,465.1883
819731,980750,6941750,19,475.68
819732,982250,6941750,19,486.1375
819733,983750,6941750,19,496.1207
819734,985250,6941750,19,504.532
819735,986750,6941750,19,508.8356
819736,988250,6941750,19,505.7301
819737,989750,6941750,19,494.3932
819738,991250,6941750,19,467.9245
819739,992750,6941750,19,419.4041
819740,994250,6941750,19,302.8029
819741,995750,6941750,19,285.0622
819742,997250,6941750,19,254.7779
819743,998750,6941750,19,221.792
819744,1000250,6941750,19,193.0317
819745,1001750,6941750,19,174.9062
819746,1003250,6941750,19,178.2851
819747,1004750,6941750,19,157.4739
819748,1007750,6941750,19,146.2121
819749,1009250,6941750,19,151.651
819750,559250,6940250,19,260.5801
819751,560750,6940250,19,260.0568
819752,562250,6940250,19,259.6481
819753,563750,6940250,19,259.4238
819754,565250,6940250,19,259.401
819755,566750,6940250,19,259.6053
819756,568250,6940250,19,260.108
819757,569750,6940250,19,260.9631
819758,571250,6940250,19,262.0384
819759,572750,6940250,19,263.1364
819760,574250,6940250,19,264.6576
819761,575750,6940250,19,266.2753
819762,577250,6940250,19,267.977
819763,578750,6940250,19,269.5602
819764,580250,6940250,19,270.9555
819765,581750,6940250,19,272.2796
819766,583250,6940250,19,273.7858
819767,584750,6940250,19,275.8407
819768,586250,6940250,19,277.2732
819769,587750,6940250,19,278.0967
819770,589250,6940250,19,278.7951
819771,590750,6940250,19,279.3879
819772,592250,6940250,19,279.761
819773,593750,6940250,19,279.8994
819774,595250,6940250,19,279.8379
819775,596750,6940250,19,279.638
819776,598250,6940250,19,279.358
819777,599750,6940250,19,279.0373
819778,601250,6940250,19,278.6937
819779,602750,6940250,19,278.3306
819780,604250,6940250,19,277.9444
819781,605750,6940250,19,277.5291
819782,607250,6940250,19,277.0794
819783,608750,6940250,19,276.5921
819784,610250,6940250,19,276.0694
819785,611750,6940250,19,275.5209
819786,613250,6940250,19,274.9671
819787,614750,6940250,19,274.4325
819788,616250,6940250,19,273.8936
819789,617750,6940250,19,273.3381
819790,619250,6940250,19,272.7643
819791,620750,6940250,19,272.1759
819792,622250,6940250,19,271.5803
819793,623750,6940250,19,270.9869
819794,625250,6940250,19,270.404
819795,626750,6940250,19,269.8374
819796,628250,6940250,19,269.2909
819797,629750,6940250,19,268.7684
819798,631250,6940250,19,268.2733
819799,632750,6940250,19,267.8079
819800,634250,6940250,19,267.3729
819801,635750,6940250,19,266.9681
819802,637250,6940250,19,266.5924
819803,638750,6940250,19,266.2445
819804,640250,6940250,19,265.9226
819805,641750,6940250,19,265.6247
819806,643250,6940250,19,265.349
819807,644750,6940250,19,265.0935
819808,646250,6940250,19,264.8565
819809,647750,6940250,19,264.6363
819810,649250,6940250,19,264.4319
819811,650750,6940250,19,264.2425
819812,652250,6940250,19,264.0678
819813,653750,6940250,19,263.9078
819814,655250,6940250,19,263.7604
819815,656750,6940250,19,263.6202
819816,658250,6940250,19,263.4814
819817,659750,6940250,19,263.3405
819818,661250,6940250,19,263.1967
819819,662750,6940250,19,263.0499
819820,664250,6940250,19,262.9
819821,665750,6940250,19,262.747
819822,667250,6940250,19,262.5912
819823,668750,6940250,19,262.4328
819824,670250,6940250,19,262.2722
819825,671750,6940250,19,262.1094
819826,673250,6940250,19,261.9446
819827,674750,6940250,19,261.78
819828,676250,6940250,19,261.6215
819829,677750,6940250,19,261.4757
819830,679250,6940250,19,261.3431
819831,680750,6940250,19,261.2155
819832,682250,6940250,19,261.0791
819833,683750,6940250,19,260.926
819834,685250,6940250,19,260.7576
819835,686750,6940250,19,260.5712
819836,688250,6940250,19,260.363
819837,689750,6940250,19,260.1443
819838,691250,6940250,19,259.9208
819839,692750,6940250,19,259.6969
819840,694250,6940250,19,259.4801
819841,695750,6940250,19,259.2452
819842,697250,6940250,19,258.9864
819843,698750,6940250,19,258.7059
819844,700250,6940250,19,258.4117
819845,701750,6940250,19,258.1124
819846,703250,6940250,19,257.8122
819847,704750,6940250,19,257.5125
819848,706250,6940250,19,257.2117
819849,707750,6940250,19,256.9082
819850,709250,6940250,19,256.5933
819851,710750,6940250,19,256.2658
819852,712250,6940250,19,255.9465
819853,713750,6940250,19,255.6737
819854,715250,6940250,19,255.4577
819855,716750,6940250,19,255.2644
819856,718250,6940250,19,255.0752
819857,719750,6940250,19,254.8967
819858,721250,6940250,19,254.732
819859,722750,6940250,19,254.5782
819860,724250,6940250,19,254.4322
819861,725750,6940250,19,254.2948
819862,727250,6940250,19,254.1694
819863,728750,6940250,19,254.0594
819864,730250,6940250,19,253.9667
819865,731750,6940250,19,253.8932
819866,733250,6940250,19,253.8399
819867,734750,6940250,19,253.8081
819868,736250,6940250,19,253.7995
819869,737750,6940250,19,253.8153
819870,739250,6940250,19,253.854
819871,740750,6940250,19,253.913
819872,742250,6940250,19,253.9898
819873,743750,6940250,19,254.0815
819874,745250,6940250,19,254.1866
819875,746750,6940250,19,254.3056
819876,748250,6940250,19,254.4365
819877,749750,6940250,19,254.5751
819878,751250,6940250,19,254.7178
819879,752750,6940250,19,254.8614
819880,754250,6940250,19,255.0036
819881,755750,6940250,19,255.1429
819882,757250,6940250,19,255.2786
819883,758750,6940250,19,255.411
819884,760250,6940250,19,255.5427
819885,761750,6940250,19,255.6774
819886,763250,6940250,19,255.8186
819887,764750,6940250,19,255.9683
819888,766250,6940250,19,256.1284
819889,767750,6940250,19,256.2993
819890,769250,6940250,19,256.4815
819891,770750,6940250,19,256.6773
819892,772250,6940250,19,256.8914
819893,773750,6940250,19,257.1277
819894,775250,6940250,19,257.3905
819895,776750,6940250,19,257.6864
819896,778250,6940250,19,258.0235
819897,779750,6940250,19,258.4105
819898,781250,6940250,19,258.8565
819899,782750,6940250,19,259.3713
819900,784250,6940250,19,259.964
819901,785750,6940250,19,260.6427
819902,787250,6940250,19,261.4143
819903,788750,6940250,19,262.2836
819904,790250,6940250,19,263.2531
819905,791750,6940250,19,264.3223
819906,793250,6940250,19,265.4874
819907,794750,6940250,19,266.7437
819908,796250,6940250,19,268.0843
819909,797750,6940250,19,269.4966
819910,799250,6940250,19,270.9734
819911,800750,6940250,19,272.5142
819912,802250,6940250,19,274.112
819913,803750,6940250,19,275.7623
819914,805250,6940250,19,277.4678
819915,806750,6940250,19,279.2444
819916,808250,6940250,19,281.0978
819917,809750,6940250,19,283.0138
819918,811250,6940250,19,284.9822
819919,812750,6940250,19,287.0632
819920,814250,6940250,19,289.3696
819921,815750,6940250,19,291.8799
819922,817250,6940250,19,294.3646
819923,818750,6940250,19,296.6382
819924,820250,6940250,19,298.6682
819925,821750,6940250,19,300.5107
819926,823250,6940250,19,302.229
819927,824750,6940250,19,303.8682
819928,826250,6940250,19,305.4555
819929,827750,6940250,19,307.0021
819930,829250,6940250,19,308.5084
819931,830750,6940250,19,309.9646
819932,832250,6940250,19,311.3741
819933,833750,6940250,19,312.7668
819934,835250,6940250,19,314.1375
819935,836750,6940250,19,315.5097
819936,838250,6940250,19,316.9105
819937,839750,6940250,19,318.3526
819938,841250,6940250,19,319.8349
819939,842750,6940250,19,321.3463
819940,844250,6940250,19,322.8646
819941,845750,6940250,19,324.3603
819942,847250,6940250,19,325.8023
819943,848750,6940250,19,327.1623
819944,850250,6940250,19,328.4163
819945,851750,6940250,19,329.5443
819946,853250,6940250,19,330.5315
819947,854750,6940250,19,331.3698
819948,856250,6940250,19,332.0604
819949,857750,6940250,19,332.6135
819950,859250,6940250,19,333.047
819951,860750,6940250,19,333.3827
819952,862250,6940250,19,333.6425
819953,863750,6940250,19,333.846
819954,865250,6940250,19,334.0089
819955,866750,6940250,19,334.1436
819956,868250,6940250,19,334.2595
819957,869750,6940250,19,334.3645
819958,871250,6940250,19,334.4662
819959,872750,6940250,19,334.5725
819960,874250,6940250,19,334.6898
819961,875750,6940250,19,334.8137
819962,877250,6940250,19,334.9396
819963,878750,6940250,19,335.0638
819964,880250,6940250,19,335.1847
819965,881750,6940250,19,335.3042
819966,883250,6940250,19,335.4279
819967,884750,6940250,19,335.5595
819968,886250,6940250,19,335.7004
819969,887750,6940250,19,335.8556
819970,889250,6940250,19,336.0341
819971,890750,6940250,19,336.2459
819972,892250,6940250,19,336.5063
819973,893750,6940250,19,336.8346
819974,895250,6940250,19,337.2492
819975,896750,6940250,19,337.7667
819976,898250,6940250,19,338.4113
819977,899750,6940250,19,339.2366
819978,901250,6940250,19,340.3085
819979,902750,6940250,19,341.6282
819980,904250,6940250,19,343.0775
819981,905750,6940250,19,344.471
819982,907250,6940250,19,345.6716
819983,908750,6940250,19,346.6676
819984,910250,6940250,19,347.5153
819985,911750,6940250,19,348.2636
819986,913250,6940250,19,348.939
819987,914750,6940250,19,349.558
819988,916250,6940250,19,350.1298
819989,917750,6940250,19,350.6477
819990,919250,6940250,19,351.143
819991,920750,6940250,19,351.6761
819992,922250,6940250,19,352.3349
819993,923750,6940250,19,353.3522
819994,925250,6940250,19,354.5487
819995,926750,6940250,19,355.4546
819996,928250,6940250,19,356.3679
819997,929750,6940250,19,357.3765
819998,931250,6940250,19,358.5089
819999,932750,6940250,19,359.7678
820000,934250,6940250,19,361.1377
820001,935750,6940250,19,362.5919
820002,937250,6940250,19,364.0985
820003,938750,6940250,19,365.6276
820004,940250,6940250,19,367.1593
820005,941750,6940250,19,368.6879
820006,943250,6940250,19,370.2245
820007,944750,6940250,19,371.7996
820008,946250,6940250,19,373.462
820009,947750,6940250,19,375.2679
820010,949250,6940250,19,377.2472
820011,950750,6940250,19,379.3613
820012,952250,6940250,19,381.4971
820013,953750,6940250,19,383.5376
820014,955250,6940250,19,385.4521
820015,956750,6940250,19,387.316
820016,958250,6940250,19,389.2737
820017,959750,6940250,19,391.506
820018,961250,6940250,19,394.2015
820019,962750,6940250,19,397.5106
820020,964250,6940250,19,401.5285
820021,965750,6940250,19,406.3615
820022,967250,6940250,19,412.1462
820023,968750,6940250,19,418.82
820024,970250,6940250,19,426.0454
820025,971750,6940250,19,433.5516
820026,973250,6940250,19,441.2343
820027,974750,6940250,19,448.7813
820028,976250,6940250,19,455.6243
820029,977750,6940250,19,461.3776
820030,979250,6940250,19,468.0999
820031,980750,6940250,19,477.2013
820032,982250,6940250,19,486.4404
820033,983750,6940250,19,495.9148
820034,985250,6940250,19,503.9986
820035,986750,6940250,19,508.771
820036,988250,6940250,19,506.6178
820037,989750,6940250,19,495.8473
820038,991250,6940250,19,471.0887
820039,992750,6940250,19,422.3135
820040,994250,6940250,19,330.6915
820041,995750,6940250,19,340.8098
820042,997250,6940250,19,264.6625
820043,998750,6940250,19,233.6231
820044,1000250,6940250,19,215.3791
820045,1001750,6940250,19,187.4714
820046,1003250,6940250,19,164.2756
820047,1004750,6940250,19,142.521
820048,1006250,6940250,19,124.4095
820049,559250,6938750,19,259.1015
820050,560750,6938750,19,257.9526
820051,562250,6938750,19,257.4305
820052,563750,6938750,19,257.1377
820053,565250,6938750,19,257.0204
820054,566750,6938750,19,257.0848
820055,568250,6938750,19,257.3538
820056,569750,6938750,19,257.8731
820057,571250,6938750,19,257.9906
820058,572750,6938750,19,258.0976
820059,574250,6938750,19,259.0612
820060,575750,6938750,19,260.0963
820061,577250,6938750,19,261.1868
820062,578750,6938750,19,262.2296
820063,580250,6938750,19,263.1308
820064,581750,6938750,19,264.1499
820065,583250,6938750,19,265.5196
820066,584750,6938750,19,267.1715
820067,586250,6938750,19,269.0469
820068,587750,6938750,19,271.6264
820069,589250,6938750,19,273.9603
820070,590750,6938750,19,275.9121
820071,592250,6938750,19,277.2154
820072,593750,6938750,19,277.8898
820073,595250,6938750,19,278.1064
820074,596750,6938750,19,278.0575
820075,598250,6938750,19,277.8716
820076,599750,6938750,19,277.6204
820077,601250,6938750,19,277.332
820078,602750,6938750,19,277.0149
820079,604250,6938750,19,276.6688
820080,605750,6938750,19,276.2894
820081,607250,6938750,19,275.8723
820082,608750,6938750,19,275.4162
820083,610250,6938750,19,274.9253
820084,611750,6938750,19,274.4087
820085,613250,6938750,19,273.8798
820086,614750,6938750,19,273.349
820087,616250,6938750,19,272.8105
820088,617750,6938750,19,272.2593
820089,619250,6938750,19,271.6947
820090,620750,6938750,19,271.1204
820091,622250,6938750,19,270.5442
820092,623750,6938750,19,269.9751
820093,625250,6938750,19,269.4205
820094,626750,6938750,19,268.8848
820095,628250,6938750,19,268.3711
820096,629750,6938750,19,267.882
820097,631250,6938750,19,267.4199
820098,632750,6938750,19,266.9861
820099,634250,6938750,19,266.5814
820100,635750,6938750,19,266.2055
820101,637250,6938750,19,265.8576
820102,638750,6938750,19,265.5364
820103,640250,6938750,19,265.2404
820104,641750,6938750,19,264.9679
820105,643250,6938750,19,264.7172
820106,644750,6938750,19,264.4866
820107,646250,6938750,19,264.2746
820108,647750,6938750,19,264.0796
820109,649250,6938750,19,263.9004
820110,650750,6938750,19,263.7361
820111,652250,6938750,19,263.586
820112,653750,6938750,19,263.4492
820113,655250,6938750,19,263.3224
820114,656750,6938750,19,263.2009
820115,658250,6938750,19,263.0802
820116,659750,6938750,19,262.9566
820117,661250,6938750,19,262.8281
820118,662750,6938750,19,262.6939
820119,664250,6938750,19,262.5536
820120,665750,6938750,19,262.4072
820121,667250,6938750,19,262.2551
820122,668750,6938750,19,262.0979
820123,670250,6938750,19,261.9359
820124,671750,6938750,19,261.7696
820125,673250,6938750,19,261.6001
820126,674750,6938750,19,261.4311
820127,676250,6938750,19,261.2683
820128,677750,6938750,19,261.1162
820129,679250,6938750,19,260.9732
820130,680750,6938750,19,260.8296
820131,682250,6938750,19,260.673
820132,683750,6938750,19,260.4978
820133,685250,6938750,19,260.3042
820134,686750,6938750,19,260.0901
820135,688250,6938750,19,259.8573
820136,689750,6938750,19,259.6216
820137,691250,6938750,19,259.3887
820138,692750,6938750,19,259.1553
820139,694250,6938750,19,258.916
820140,695750,6938750,19,258.661
820141,697250,6938750,19,258.3828
820142,698750,6938750,19,258.0799
820143,700250,6938750,19,257.762
820144,701750,6938750,19,257.4389
820145,703250,6938750,19,257.1123
820146,704750,6938750,19,256.7815
820147,706250,6938750,19,256.4532
820148,707750,6938750,19,256.1201
820149,709250,6938750,19,255.7727
820150,710750,6938750,19,255.4206
820151,712250,6938750,19,255.0908
820152,713750,6938750,19,254.8247
820153,715250,6938750,19,254.6107
820154,716750,6938750,19,254.4137
820155,718250,6938750,19,254.2218
820156,719750,6938750,19,254.0373
820157,721250,6938750,19,253.8637
820158,722750,6938750,19,253.7007
820159,724250,6938750,19,253.5479
820160,725750,6938750,19,253.4078
820161,727250,6938750,19,253.2837
820162,728750,6938750,19,253.1777
820163,730250,6938750,19,253.0909
820164,731750,6938750,19,253.0237
820165,733250,6938750,19,252.9763
820166,734750,6938750,19,252.9493
820167,736250,6938750,19,252.9435
820168,737750,6938750,19,252.9604
820169,739250,6938750,19,253.0025
820170,740750,6938750,19,253.0733
820171,742250,6938750,19,253.1719
820172,743750,6938750,19,253.2857
820173,745250,6938750,19,253.4114
820174,746750,6938750,19,253.5503
820175,748250,6938750,19,253.7018
820176,749750,6938750,19,253.8621
820177,751250,6938750,19,254.0268
820178,752750,6938750,19,254.1924
820179,754250,6938750,19,254.356
820180,755750,6938750,19,254.516
820181,757250,6938750,19,254.6717
820182,758750,6938750,19,254.8236
820183,760250,6938750,19,254.9737
820184,761750,6938750,19,255.1247
820185,763250,6938750,19,255.2797
820186,764750,6938750,19,255.4412
820187,766250,6938750,19,255.611
820188,767750,6938750,19,255.7909
820189,769250,6938750,19,255.9811
820190,770750,6938750,19,256.183
820191,772250,6938750,19,256.4019
820192,773750,6938750,19,256.6432
820193,775250,6938750,19,256.9111
820194,776750,6938750,19,257.211
820195,778250,6938750,19,257.5519
820196,779750,6938750,19,257.9436
820197,781250,6938750,19,258.3944
820198,782750,6938750,19,258.9135
820199,784250,6938750,19,259.5108
820200,785750,6938750,19,260.1946
820201,787250,6938750,19,260.9719
820202,788750,6938750,19,261.8475
820203,790250,6938750,19,262.8233
820204,791750,6938750,19,263.8993
820205,793250,6938750,19,265.0729
820206,794750,6938750,19,266.3386
820207,796250,6938750,19,267.6893
820208,797750,6938750,19,269.1113
820209,799250,6938750,19,270.5879
820210,800750,6938750,19,272.1175
820211,802250,6938750,19,273.704
820212,803750,6938750,19,275.3455
820213,805250,6938750,19,277.0464
820214,806750,6938750,19,278.8229
820215,808250,6938750,19,280.6848
820216,809750,6938750,19,282.6226
820217,811250,6938750,19,284.6445
820218,812750,6938750,19,286.8022
820219,814250,6938750,19,289.1388
820220,815750,6938750,19,291.5791
820221,817250,6938750,19,293.9411
820222,818750,6938750,19,296.0984
820223,820250,6938750,19,298.0497
820224,821750,6938750,19,299.8525
820225,823250,6938750,19,301.5612
820226,824750,6938750,19,303.212
820227,826250,6938750,19,304.8245
820228,827750,6938750,19,306.4021
820229,829250,6938750,19,307.9358
820230,830750,6938750,19,309.4114
820231,832250,6938750,19,310.8212
820232,833750,6938750,19,312.1715
820233,835250,6938750,19,313.481
820234,836750,6938750,19,314.7939
820235,838250,6938750,19,316.1517
820236,839750,6938750,19,317.5694
820237,841250,6938750,19,319.0397
820238,842750,6938750,19,320.5477
820239,844250,6938750,19,322.0724
820240,845750,6938750,19,323.5865
820241,847250,6938750,19,325.0609
820242,848750,6938750,19,326.4681
820243,850250,6938750,19,327.7834
820244,851750,6938750,19,328.9837
820245,853250,6938750,19,330.0492
820246,854750,6938750,19,330.9656
820247,856250,6938750,19,331.7279
820248,857750,6938750,19,332.3422
820249,859250,6938750,19,332.8245
820250,860750,6938750,19,333.1974
820251,862250,6938750,19,333.4848
820252,863750,6938750,19,333.7087
820253,865250,6938750,19,333.8869
820254,866750,6938750,19,334.0333
820255,868250,6938750,19,334.1586
820256,869750,6938750,19,334.2713
820257,871250,6938750,19,334.3787
820258,872750,6938750,19,334.4871
820259,874250,6938750,19,334.6011
820260,875750,6938750,19,334.7212
820261,877250,6938750,19,334.8462
820262,878750,6938750,19,334.9742
820263,880250,6938750,19,335.1067
820264,881750,6938750,19,335.2404
820265,883250,6938750,19,335.3781
820266,884750,6938750,19,335.522
820267,886250,6938750,19,335.674
820268,887750,6938750,19,335.8401
820269,889250,6938750,19,336.0283
820270,890750,6938750,19,336.2498
820271,892250,6938750,19,336.5217
820272,893750,6938750,19,336.8658
820273,895250,6938750,19,337.3025
820274,896750,6938750,19,337.846
820275,898250,6938750,19,338.5215
820276,899750,6938750,19,339.4
820277,901250,6938750,19,340.5667
820278,902750,6938750,19,341.9993
820279,904250,6938750,19,343.5365
820280,905750,6938750,19,345.008
820281,907250,6938750,19,346.3154
820282,908750,6938750,19,347.4189
820283,910250,6938750,19,348.3259
820284,911750,6938750,19,349.0849
820285,913250,6938750,19,349.7444
820286,914750,6938750,19,350.3324
820287,916250,6938750,19,350.8517
820288,917750,6938750,19,351.3094
820289,919250,6938750,19,351.7552
820290,920750,6938750,19,352.2457
820291,922250,6938750,19,352.8442
820292,923750,6938750,19,353.6242
820293,925250,6938750,19,354.5347
820294,926750,6938750,19,355.4433
820295,928250,6938750,19,356.3925
820296,929750,6938750,19,357.4178
820297,931250,6938750,19,358.5381
820298,932750,6938750,19,359.7587
820299,934250,6938750,19,361.0715
820300,935750,6938750,19,362.4581
820301,937250,6938750,19,363.8949
820302,938750,6938750,19,365.3578
820303,940250,6938750,19,366.829
820304,941750,6938750,19,368.3031
820305,943250,6938750,19,369.7916
820306,944750,6938750,19,371.3267
820307,946250,6938750,19,372.9631
820308,947750,6938750,19,374.7713
820309,949250,6938750,19,376.8062
820310,950750,6938750,19,379.0549
820311,952250,6938750,19,381.4166
820312,953750,6938750,19,383.7716
820313,955250,6938750,19,386.0805
820314,956750,6938750,19,388.4161
820315,958250,6938750,19,390.9312
820316,959750,6938750,19,393.8148
820317,961250,6938750,19,397.252
820318,962750,6938750,19,401.384
820319,964250,6938750,19,406.2771
820320,965750,6938750,19,411.9446
820321,967250,6938750,19,418.358
820322,968750,6938750,19,425.3239
820323,970250,6938750,19,432.5394
820324,971750,6938750,19,439.8577
820325,973250,6938750,19,447.1648
820326,974750,6938750,19,454.1656
820327,976250,6938750,19,460.5984
820328,977750,6938750,19,466.3743
820329,979250,6938750,19,472.0485
820330,980750,6938750,19,479.89
820331,982250,6938750,19,487.8519
820332,983750,6938750,19,495.8848
820333,985250,6938750,19,502.7666
820334,986750,6938750,19,506.6104
820335,988250,6938750,19,503.9072
820336,989750,6938750,19,491.5338
820337,991250,6938750,19,464.9181
820338,992750,6938750,19,420.5027
820339,994250,6938750,19,372.9114
820340,995750,6938750,19,350.5529
820341,997250,6938750,19,281.1872
820342,998750,6938750,19,257.1617
820343,1000250,6938750,19,237.8741
820344,1001750,6938750,19,234.7365
820345,1003250,6938750,19,180.4097
820346,1004750,6938750,19,171.5263
820347,1006250,6938750,19,170.1148
820348,1007750,6938750,19,142.0424
820349,1009250,6938750,19,121.5641
820350,560750,6937250,19,255.5681
820351,562250,6937250,19,255.2169
820352,563750,6937250,19,254.9074
820353,565250,6937250,19,254.7038
820354,566750,6937250,19,254.6145
820355,568250,6937250,19,254.6073
820356,569750,6937250,19,254.5259
820357,571250,6937250,19,254.262
820358,572750,6937250,19,254.2282
820359,574250,6937250,19,254.5451
820360,575750,6937250,19,255.0354
820361,577250,6937250,19,255.6009
820362,578750,6937250,19,256.1726
820363,580250,6937250,19,256.8241
820364,581750,6937250,19,256.781
820365,583250,6937250,19,257.3969
820366,584750,6937250,19,258.3976
820367,586250,6937250,19,260.0026
820368,587750,6937250,19,263.1784
820369,589250,6937250,19,266.8404
820370,590750,6937250,19,270.5214
820371,592250,6937250,19,273.6002
820372,593750,6937250,19,275.4131
820373,595250,6937250,19,276.1573
820374,596750,6937250,19,276.3606
820375,598250,6937250,19,276.317
820376,599750,6937250,19,276.157
820377,601250,6937250,19,275.9344
820378,602750,6937250,19,275.6698
820379,604250,6937250,19,275.3685
820380,605750,6937250,19,275.029
820381,607250,6937250,19,274.6484
820382,608750,6937250,19,274.227
820383,610250,6937250,19,273.7695
820384,611750,6937250,19,273.2842
820385,613250,6937250,19,272.7807
820386,614750,6937250,19,272.2659
820387,616250,6937250,19,271.7402
820388,617750,6937250,19,271.2029
820389,619250,6937250,19,270.6555
820390,620750,6937250,19,270.1027
820391,622250,6937250,19,269.5525
820392,623750,6937250,19,269.0132
820393,625250,6937250,19,268.4908
820394,626750,6937250,19,267.9889
820395,628250,6937250,19,267.5093
820396,629750,6937250,19,267.0538
820397,631250,6937250,19,266.6238
820398,632750,6937250,19,266.2204
820399,634250,6937250,19,265.8442
820400,635750,6937250,19,265.4951
820401,637250,6937250,19,265.1725
820402,638750,6937250,19,264.8754
820403,640250,6937250,19,264.6025
820404,641750,6937250,19,264.3524
820405,643250,6937250,19,264.1236
820406,644750,6937250,19,263.9146
820407,646250,6937250,19,263.724
820408,647750,6937250,19,263.5505
820409,649250,6937250,19,263.3925
820410,650750,6937250,19,263.249
820411,652250,6937250,19,263.1186
820412,653750,6937250,19,262.9996
820413,655250,6937250,19,262.8892
820414,656750,6937250,19,262.7835
820415,658250,6937250,19,262.6787
820416,659750,6937250,19,262.5709
820417,661250,6937250,19,262.4569
820418,662750,6937250,19,262.3348
820419,664250,6937250,19,262.2036
820420,665750,6937250,19,262.0631
820421,667250,6937250,19,261.9139
820422,668750,6937250,19,261.7568
820423,670250,6937250,19,261.5925
820424,671750,6937250,19,261.422
820425,673250,6937250,19,261.2474
820426,674750,6937250,19,261.0727
820427,676250,6937250,19,260.9023
820428,677750,6937250,19,260.7387
820429,679250,6937250,19,260.578
820430,680750,6937250,19,260.4101
820431,682250,6937250,19,260.2257
820432,683750,6937250,19,260.0209
820433,685250,6937250,19,259.7968
820434,686750,6937250,19,259.5555
820435,688250,6937250,19,259.3045
820436,689750,6937250,19,259.0562
820437,691250,6937250,19,258.8101
820438,692750,6937250,19,258.5575
820439,694250,6937250,19,258.2918
820440,695750,6937250,19,258.0105
820441,697250,6937250,19,257.7055
820442,698750,6937250,19,257.3731
820443,700250,6937250,19,257.0277
820444,701750,6937250,19,256.6791
820445,703250,6937250,19,256.3268
820446,704750,6937250,19,255.972
820447,706250,6937250,19,255.6173
820448,707750,6937250,19,255.2574
820449,709250,6937250,19,254.8906
820450,710750,6937250,19,254.5349
820451,712250,6937250,19,254.2169
820452,713750,6937250,19,253.9556
820453,715250,6937250,19,253.7299
820454,716750,6937250,19,253.5203
820455,718250,6937250,19,253.3205
820456,719750,6937250,19,253.1301
820457,721250,6937250,19,252.9488
820458,722750,6937250,19,252.7773
820459,724250,6937250,19,252.6189
820460,725750,6937250,19,252.4775
820461,727250,6937250,19,252.3561
820462,728750,6937250,19,252.2552
820463,730250,6937250,19,252.1747
820464,731750,6937250,19,252.1142
820465,733250,6937250,19,252.0729
820466,734750,6937250,19,252.0496
820467,736250,6937250,19,252.0437
820468,737750,6937250,19,252.0555
820469,739250,6937250,19,252.0905
820470,740750,6937250,19,252.1617
820471,742250,6937250,19,252.2856
820472,743750,6937250,19,252.4252
820473,745250,6937250,19,252.5747
820474,746750,6937250,19,252.7357
820475,748250,6937250,19,252.9084
820476,749750,6937250,19,253.0895
820477,751250,6937250,19,253.275
820478,752750,6937250,19,253.4616
820479,754250,6937250,19,253.6466
820480,755750,6937250,19,253.8282
820481,757250,6937250,19,254.0061
820482,758750,6937250,19,254.181
820483,760250,6937250,19,254.3535
820484,761750,6937250,19,254.5253
820485,763250,6937250,19,254.6985
820486,764750,6937250,19,254.8755
820487,766250,6937250,19,255.059
820488,767750,6937250,19,255.2514
820489,769250,6937250,19,255.4531
820490,770750,6937250,19,255.6644
820491,772250,6937250,19,255.8898
820492,773750,6937250,19,256.1368
820493,775250,6937250,19,256.4114
820494,776750,6937250,19,256.7181
820495,778250,6937250,19,257.0643
820496,779750,6937250,19,257.4607
820497,781250,6937250,19,257.9171
820498,782750,6937250,19,258.4417
820499,784250,6937250,19,259.0447
820500,785750,6937250,19,259.735
820501,787250,6937250,19,260.5194
820502,788750,6937250,19,261.4028
820503,790250,6937250,19,262.3865
820504,791750,6937250,19,263.4702
820505,793250,6937250,19,264.6533
820506,794750,6937250,19,265.9317
820507,796250,6937250,19,267.2931
820508,797750,6937250,19,268.7147
820509,799250,6937250,19,270.1833
820510,800750,6937250,19,271.7031
820511,802250,6937250,19,273.2799
820512,803750,6937250,19,274.915
820513,805250,6937250,19,276.6137
820514,806750,6937250,19,278.3926
820515,808250,6937250,19,280.2625
820516,809750,6937250,19,282.2182
820517,811250,6937250,19,284.2793
820518,812750,6937250,19,286.488
820519,814250,6937250,19,288.8315
820520,815750,6937250,19,291.2016
820521,817250,6937250,19,293.4546
820522,818750,6937250,19,295.5174
820523,820250,6937250,19,297.4138
820524,821750,6937250,19,299.2009
820525,823250,6937250,19,300.921
820526,824750,6937250,19,302.5976
820527,826250,6937250,19,304.2403
820528,827750,6937250,19,305.8455
820529,829250,6937250,19,307.3976
820530,830750,6937250,19,308.8766
820531,832250,6937250,19,310.2675
820532,833750,6937250,19,311.5696
820533,835250,6937250,19,312.8096
820534,836750,6937250,19,314.0507
820535,838250,6937250,19,315.3578
820536,839750,6937250,19,316.7549
820537,841250,6937250,19,318.2204
820538,842750,6937250,19,319.729
820539,844250,6937250,19,321.2581
820540,845750,6937250,19,322.7836
820541,847250,6937250,19,324.2799
820542,848750,6937250,19,325.7229
820543,850250,6937250,19,327.089
