ILAY,INODE,ICOL,IROW,X,Y,stage_m,cond_m2_per_day,rbot_m
19,782751,156,175,784250,7183250,198.99,5000.0,198.99
19,782752,157,175,785750,7183250,209.28,5000.0,209.28
19,782753,158,175,787250,7183250,212.94,5000.0,212.94
19,782754,159,175,788750,7183250,220.61,5000.0,220.61
19,782755,160,175,790250,7183250,231.09,5000.0,231.09
19,782756,161,175,791750,7183250,260.34,5000.0,260.34
19,782757,162,175,793250,7183250,221.14,5000.0,221.14
19,782758,163,175,794750,7183250,211.63,5000.0,211.63
19,782759,164,175,796250,7183250,241.78,5000.0,241.78
19,782761,2,176,553250,7181750,599.71,5000.0,599.71
19,782762,3,176,554750,7181750,595.66,5000.0,595.66
19,782763,4,176,556250,7181750,598.69,5000.0,598.69
19,782764,5,176,557750,7181750,593.68,5000.0,593.68
19,782765,6,176,559250,7181750,571.16,5000.0,571.16
19,782766,9,176,563750,7181750,559.76,5000.0,559.76
19,782767,19,176,578750,7181750,658.16,5000.0,658.16
19,782768,21,176,581750,7181750,622.39,5000.0,622.39
19,782769,22,176,583250,7181750,620.31,5000.0,620.31
19,782770,31,176,596750,7181750,547.03,5000.0,547.03
19,782771,32,176,598250,7181750,519.71,5000.0,519.71
19,782772,33,176,599750,7181750,518.48,5000.0,518.48
19,782773,34,176,601250,7181750,536.32,5000.0,536.32
19,782774,35,176,602750,7181750,525.17,5000.0,525.17
19,782775,36,176,604250,7181750,522.36,5000.0,522.36
19,782776,37,176,605750,7181750,497.22,5000.0,497.22
19,782777,38,176,607250,7181750,483.08,5000.0,483.08
19,782778,39,176,608750,7181750,473.5,5000.0,473.5
19,782779,40,176,610250,7181750,476.49,5000.0,476.49
19,782780,41,176,611750,7181750,481.27,5000.0,481.27
19,782781,42,176,613250,7181750,500.25,5000.0,500.25
19,782782,43,176,614750,7181750,511.1,5000.0,511.1
19,782783,44,176,616250,7181750,520.04,5000.0,520.04
19,782784,45,176,617750,7181750,504.4,5000.0,504.4
19,782785,46,176,619250,7181750,497.87,5000.0,497.87
19,782786,47,176,620750,7181750,477.26,5000.0,477.26
19,782787,48,176,622250,7181750,476.86,5000.0,476.86
19,782788,49,176,623750,7181750,481.56,5000.0,481.56
19,782789,50,176,625250,7181750,492.34,5000.0,492.34
19,782790,51,176,626750,7181750,490.79,5000.0,490.79
19,782791,52,176,628250,7181750,494.7,5000.0,494.7
19,782792,53,176,629750,7181750,504.81,5000.0,504.81
19,782793,54,176,631250,7181750,517.73,5000.0,517.73
19,782794,55,176,632750,7181750,512.59,5000.0,512.59
19,782795,56,176,634250,7181750,519.03,5000.0,519.03
19,782796,57,176,635750,7181750,527.92,5000.0,527.92
19,782797,58,176,637250,7181750,523.3,5000.0,523.3
19,782798,59,176,638750,7181750,543.7,5000.0,543.7
19,782799,60,176,640250,7181750,550.97,5000.0,550.97
19,782800,64,176,646250,7181750,544.89,5000.0,544.89
19,782801,65,176,647750,7181750,532.78,5000.0,532.78
19,782802,66,176,649250,7181750,533.5,5000.0,533.5
19,782803,68,176,652250,7181750,525.45,5000.0,525.45
19,782804,69,176,653750,7181750,501.12,5000.0,501.12
19,782805,70,176,655250,7181750,478.84,5000.0,478.84
19,782806,71,176,656750,7181750,472.9,5000.0,472.9
19,782807,72,176,658250,7181750,482.18,5000.0,482.18
19,782808,73,176,659750,7181750,495.74,5000.0,495.74
19,782809,74,176,661250,7181750,483.16,5000.0,483.16
19,782810,75,176,662750,7181750,498.13,5000.0,498.13
19,782811,76,176,664250,7181750,488.14,5000.0,488.14
19,782812,119,176,728750,7181750,354.17,5000.0,354.17
19,782813,121,176,731750,7181750,334.51,5000.0,334.51
19,782814,122,176,733250,7181750,300.39,5000.0,300.39
19,782815,123,176,734750,7181750,272.79,5000.0,272.79
19,782816,124,176,736250,7181750,258.49,5000.0,258.49
19,782817,125,176,737750,7181750,260.09,5000.0,260.09
19,782818,126,176,739250,7181750,264.61,5000.0,264.61
19,782819,127,176,740750,7181750,305.28,5000.0,305.28
19,782820,128,176,742250,7181750,317.03,5000.0,317.03
19,782821,129,176,743750,7181750,288.99,5000.0,288.99
19,782822,130,176,745250,7181750,232.83,5000.0,232.83
19,782823,131,176,746750,7181750,228.96,5000.0,228.96
19,782824,132,176,748250,7181750,228.84,5000.0,228.84
19,782825,133,176,749750,7181750,224.79,5000.0,224.79
19,782826,134,176,751250,7181750,225.63,5000.0,225.63
19,782842,150,176,775250,7181750,227.19,5000.0,227.19
19,782843,151,176,776750,7181750,199.6,5000.0,199.6
19,782844,152,176,778250,7181750,192.09,5000.0,192.09
19,782845,153,176,779750,7181750,192.14,5000.0,192.14
19,782846,154,176,781250,7181750,195.55,5000.0,195.55
19,782847,155,176,782750,7181750,197.96,5000.0,197.96
19,782848,156,176,784250,7181750,207.04,5000.0,207.04
19,782849,157,176,785750,7181750,224.62,5000.0,224.62
19,782850,158,176,787250,7181750,230.26,5000.0,230.26
19,782851,159,176,788750,7181750,234.19,5000.0,234.19
19,782852,160,176,790250,7181750,247.48,5000.0,247.48
19,782853,161,176,791750,7181750,249.22,5000.0,249.22
19,782854,162,176,793250,7181750,217.26,5000.0,217.26
19,782855,163,176,794750,7181750,204.84,5000.0,204.84
19,782856,164,176,796250,7181750,210.07,5000.0,210.07
19,782857,165,176,797750,7181750,232.85,5000.0,232.85
19,782858,166,176,799250,7181750,264.98,5000.0,264.98
19,782859,2,177,553250,7180250,581.85,5000.0,581.85
19,782860,3,177,554750,7180250,602.14,5000.0,602.14
19,782861,4,177,556250,7180250,566.27,5000.0,566.27
19,782862,5,177,557750,7180250,573.61,5000.0,573.61
19,782863,7,177,560750,7180250,561.44,5000.0,561.44
19,782864,16,177,574250,7180250,627.42,5000.0,627.42
19,782865,17,177,575750,7180250,637.01,5000.0,637.01
19,782866,19,177,578750,7180250,640.49,5000.0,640.49
19,782867,31,177,596750,7180250,539.95,5000.0,539.95
19,782868,32,177,598250,7180250,504.21,5000.0,504.21
19,782869,33,177,599750,7180250,533.37,5000.0,533.37
19,782870,34,177,601250,7180250,520.32,5000.0,520.32
19,782871,35,177,602750,7180250,505.72,5000.0,505.72
19,782872,36,177,604250,7180250,523.76,5000.0,523.76
19,782873,37,177,605750,7180250,512.7,5000.0,512.7
19,782874,38,177,607250,7180250,491.32,5000.0,491.32
19,782875,39,177,608750,7180250,473.58,5000.0,473.58
19,782876,40,177,610250,7180250,473.5,5000.0,473.5
19,782877,41,177,611750,7180250,476.89,5000.0,476.89
19,782878,42,177,613250,7180250,475.31,5000.0,475.31
19,782879,43,177,614750,7180250,496.85,5000.0,496.85
19,782880,44,177,616250,7180250,506.7,5000.0,506.7
19,782881,45,177,617750,7180250,490.21,5000.0,490.21
19,782882,46,177,619250,7180250,481.44,5000.0,481.44
19,782883,47,177,620750,7180250,474.18,5000.0,474.18
19,782884,48,177,622250,7180250,474.87,5000.0,474.87
19,782885,49,177,623750,7180250,497.79,5000.0,497.79
19,782886,50,177,625250,7180250,499.8,5000.0,499.8
19,782888,52,177,628250,7180250,498.44,5000.0,498.44
19,782889,53,177,629750,7180250,501.96,5000.0,501.96
19,782890,54,177,631250,7180250,498.44,5000.0,498.44
19,782891,55,177,632750,7180250,503.52,5000.0,503.52
19,782892,56,177,634250,7180250,523.65,5000.0,523.65
19,782893,57,177,635750,7180250,510.41,5000.0,510.41
19,782894,58,177,637250,7180250,517.48,5000.0,517.48
19,782895,59,177,638750,7180250,539.72,5000.0,539.72
19,782896,62,177,643250,7180250,545.83,5000.0,545.83
19,782897,64,177,646250,7180250,533.25,5000.0,533.25
19,782898,65,177,647750,7180250,529.45,5000.0,529.45
19,782899,66,177,649250,7180250,515.73,5000.0,515.73
19,782900,67,177,650750,7180250,500.62,5000.0,500.62
19,782901,68,177,652250,7180250,507.56,5000.0,507.56
19,782902,69,177,653750,7180250,510.21,5000.0,510.21
19,782903,70,177,655250,7180250,497.57,5000.0,497.57
19,782904,71,177,656750,7180250,482.09,5000.0,482.09
19,782905,72,177,658250,7180250,496.18,5000.0,496.18
19,782906,73,177,659750,7180250,492.06,5000.0,492.06
19,782907,74,177,661250,7180250,483.87,5000.0,483.87
19,782908,75,177,662750,7180250,488.73,5000.0,488.73
19,782909,76,177,664250,7180250,470.83,5000.0,470.83
19,782910,79,177,668750,7180250,486.14,5000.0,486.14
19,782911,119,177,728750,7180250,351.83,5000.0,351.83
19,782912,120,177,730250,7180250,346.19,5000.0,346.19
19,782913,121,177,731750,7180250,326.99,5000.0,326.99
19,782914,122,177,733250,7180250,308.07,5000.0,308.07
19,782915,123,177,734750,7180250,274.36,5000.0,274.36
19,782916,124,177,736250,7180250,265.6,5000.0,265.6
19,782917,125,177,737750,7180250,270.94,5000.0,270.94
19,782918,126,177,739250,7180250,295.74,5000.0,295.74
19,782919,127,177,740750,7180250,336.7,5000.0,336.7
19,782920,128,177,742250,7180250,301.24,5000.0,301.24
19,782921,129,177,743750,7180250,267.7,5000.0,267.7
19,782922,130,177,745250,7180250,248.45,5000.0,248.45
19,782926,134,177,751250,7180250,221.84,5000.0,221.84
19,782943,151,177,776750,7180250,201.96,5000.0,201.96
19,782944,152,177,778250,7180250,191.14,5000.0,191.14
19,782945,153,177,779750,7180250,191.14,5000.0,191.14
19,782946,154,177,781250,7180250,195.4,5000.0,195.4
19,782947,155,177,782750,7180250,205.29,5000.0,205.29
19,782948,156,177,784250,7180250,215.18,5000.0,215.18
19,782949,157,177,785750,7180250,235.89,5000.0,235.89
19,782950,158,177,787250,7180250,275.06,5000.0,275.06
19,782951,159,177,788750,7180250,252.96,5000.0,252.96
19,782952,160,177,790250,7180250,238.93,5000.0,238.93
19,782953,161,177,791750,7180250,229.82,5000.0,229.82
19,782954,162,177,793250,7180250,229.97,5000.0,229.97
19,782955,163,177,794750,7180250,201.45,5000.0,201.45
19,782956,164,177,796250,7180250,191.26,5000.0,191.26
19,782957,165,177,797750,7180250,223.15,5000.0,223.15
19,782958,166,177,799250,7180250,239.26,5000.0,239.26
19,782959,167,177,800750,7180250,262.1,5000.0,262.1
19,782961,5,178,557750,7178750,567.34,5000.0,567.34
19,782962,6,178,559250,7178750,572.6,5000.0,572.6
19,782963,17,178,575750,7178750,621.48,5000.0,621.48
19,782964,22,178,583250,7178750,600.32,5000.0,600.32
19,782965,23,178,584750,7178750,597.77,5000.0,597.77
19,782966,24,178,586250,7178750,595.04,5000.0,595.04
19,782967,27,178,590750,7178750,547.33,5000.0,547.33
19,782968,28,178,592250,7178750,533.3,5000.0,533.3
19,782969,30,178,595250,7178750,544.51,5000.0,544.51
19,782970,33,178,599750,7178750,521.94,5000.0,521.94
19,782971,34,178,601250,7178750,504.83,5000.0,504.83
19,782972,35,178,602750,7178750,507.95,5000.0,507.95
19,782973,36,178,604250,7178750,501.1,5000.0,501.1
19,782974,37,178,605750,7178750,488.47,5000.0,488.47
19,782975,38,178,607250,7178750,499.91,5000.0,499.91
19,782976,39,178,608750,7178750,489.99,5000.0,489.99
19,782977,40,178,610250,7178750,471.37,5000.0,471.37
19,782978,41,178,611750,7178750,471.61,5000.0,471.61
19,782979,42,178,613250,7178750,472.2,5000.0,472.2
19,782980,43,178,614750,7178750,488.95,5000.0,488.95
19,782981,44,178,616250,7178750,493.47,5000.0,493.47
19,782982,45,178,617750,7178750,497.23,5000.0,497.23
19,782983,46,178,619250,7178750,488.08,5000.0,488.08
19,782984,47,178,620750,7178750,473.4,5000.0,473.4
19,782985,48,178,622250,7178750,471.46,5000.0,471.46
19,782986,49,178,623750,7178750,479.97,5000.0,479.97
19,782987,50,178,625250,7178750,502.26,5000.0,502.26
19,782989,52,178,628250,7178750,488.69,5000.0,488.69
19,782990,53,178,629750,7178750,491.6,5000.0,491.6
19,782991,54,178,631250,7178750,497.45,5000.0,497.45
19,782992,55,178,632750,7178750,506.22,5000.0,506.22
19,782993,56,178,634250,7178750,502.17,5000.0,502.17
19,782994,57,178,635750,7178750,508.56,5000.0,508.56
19,782995,58,178,637250,7178750,519.13,5000.0,519.13
19,782996,59,178,638750,7178750,536.4,5000.0,536.4
19,782997,60,178,640250,7178750,532.7,5000.0,532.7
19,782998,61,178,641750,7178750,533.17,5000.0,533.17
19,782999,62,178,643250,7178750,529.9,5000.0,529.9
19,783000,64,178,646250,7178750,532.18,5000.0,532.18
19,783001,65,178,647750,7178750,515.68,5000.0,515.68
19,783002,66,178,649250,7178750,505.04,5000.0,505.04
19,783003,67,178,650750,7178750,495.11,5000.0,495.11
19,783004,68,178,652250,7178750,519.22,5000.0,519.22
19,783005,69,178,653750,7178750,512.98,5000.0,512.98
19,783006,70,178,655250,7178750,509.61,5000.0,509.61
19,783007,71,178,656750,7178750,502.87,5000.0,502.87
19,783008,72,178,658250,7178750,512.76,5000.0,512.76
19,783009,73,178,659750,7178750,504.29,5000.0,504.29
19,783010,74,178,661250,7178750,480.19,5000.0,480.19
19,783011,75,178,662750,7178750,466.15,5000.0,466.15
19,783012,76,178,664250,7178750,452.76,5000.0,452.76
19,783013,120,178,730250,7178750,358.85,5000.0,358.85
19,783014,121,178,731750,7178750,310.41,5000.0,310.41
19,783015,122,178,733250,7178750,300.53,5000.0,300.53
19,783016,123,178,734750,7178750,278.57,5000.0,278.57
19,783017,124,178,736250,7178750,274.72,5000.0,274.72
19,783018,125,178,737750,7178750,265.36,5000.0,265.36
19,783019,126,178,739250,7178750,268.98,5000.0,268.98
19,783020,127,178,740750,7178750,287.88,5000.0,287.88
19,783021,128,178,742250,7178750,286.84,5000.0,286.84
19,783022,129,178,743750,7178750,253.84,5000.0,253.84
19,783024,131,178,746750,7178750,231.58,5000.0,231.58
19,783047,154,178,781250,7178750,209.4,5000.0,209.4
19,783048,155,178,782750,7178750,221.83,5000.0,221.83
19,783049,156,178,784250,7178750,240.38,5000.0,240.38
19,783050,157,178,785750,7178750,250.12,5000.0,250.12
19,783051,158,178,787250,7178750,250.5,5000.0,250.5
19,783052,159,178,788750,7178750,245.1,5000.0,245.1
19,783053,160,178,790250,7178750,226.51,5000.0,226.51
19,783054,161,178,791750,7178750,218.43,5000.0,218.43
19,783055,162,178,793250,7178750,230.96,5000.0,230.96
19,783056,163,178,794750,7178750,203.85,5000.0,203.85
19,783057,164,178,796250,7178750,187.77,5000.0,187.77
19,783060,2,179,553250,7177250,598.1,5000.0,598.1
19,783061,3,179,554750,7177250,569.19,5000.0,569.19
19,783062,4,179,556250,7177250,578.15,5000.0,578.15
19,783063,17,179,575750,7177250,622.08,5000.0,622.08
19,783064,20,179,580250,7177250,602.12,5000.0,602.12
19,783065,23,179,584750,7177250,598.12,5000.0,598.12
19,783066,24,179,586250,7177250,594.14,5000.0,594.14
19,783067,26,179,589250,7177250,553.91,5000.0,553.91
19,783068,27,179,590750,7177250,547.48,5000.0,547.48
19,783069,28,179,592250,7177250,525.38,5000.0,525.38
19,783070,29,179,593750,7177250,504.73,5000.0,504.73
19,783071,31,179,596750,7177250,534.6,5000.0,534.6
19,783072,32,179,598250,7177250,514.69,5000.0,514.69
19,783073,33,179,599750,7177250,503.23,5000.0,503.23
19,783074,34,179,601250,7177250,499.9,5000.0,499.9
19,783075,35,179,602750,7177250,491.29,5000.0,491.29
19,783076,36,179,604250,7177250,484.63,5000.0,484.63
19,783077,37,179,605750,7177250,476.42,5000.0,476.42
19,783078,38,179,607250,7177250,480.6,5000.0,480.6
19,783079,39,179,608750,7177250,499.78,5000.0,499.78
19,783080,40,179,610250,7177250,470.37,5000.0,470.37
19,783081,41,179,611750,7177250,470.11,5000.0,470.11
19,783082,42,179,613250,7177250,481.93,5000.0,481.93
19,783083,43,179,614750,7177250,476.25,5000.0,476.25
19,783084,44,179,616250,7177250,479.27,5000.0,479.27
19,783085,45,179,617750,7177250,491.97,5000.0,491.97
19,783086,46,179,619250,7177250,487.25,5000.0,487.25
19,783087,47,179,620750,7177250,470.7,5000.0,470.7
19,783088,48,179,622250,7177250,470.29,5000.0,470.29
19,783089,49,179,623750,7177250,476.15,5000.0,476.15
19,783090,50,179,625250,7177250,494.89,5000.0,494.89
19,783091,51,179,626750,7177250,495.0,5000.0,495.0
19,783092,52,179,628250,7177250,485.22,5000.0,485.22
19,783093,53,179,629750,7177250,488.49,5000.0,488.49
19,783094,54,179,631250,7177250,492.38,5000.0,492.38
19,783095,55,179,632750,7177250,499.95,5000.0,499.95
19,783096,56,179,634250,7177250,501.72,5000.0,501.72
19,783097,57,179,635750,7177250,521.67,5000.0,521.67
19,783098,58,179,637250,7177250,514.52,5000.0,514.52
19,783099,59,179,638750,7177250,516.14,5000.0,516.14
19,783100,60,179,640250,7177250,526.49,5000.0,526.49
19,783101,62,179,643250,7177250,531.7,5000.0,531.7
19,783102,66,179,649250,7177250,507.83,5000.0,507.83
19,783103,67,179,650750,7177250,495.11,5000.0,495.11
19,783104,68,179,652250,7177250,504.82,5000.0,504.82
19,783105,69,179,653750,7177250,499.16,5000.0,499.16
19,783106,70,179,655250,7177250,495.16,5000.0,495.16
19,783107,71,179,656750,7177250,512.14,5000.0,512.14
19,783108,72,179,658250,7177250,511.81,5000.0,511.81
19,783109,73,179,659750,7177250,494.35,5000.0,494.35
19,783110,74,179,661250,7177250,492.86,5000.0,492.86
19,783111,75,179,662750,7177250,476.1,5000.0,476.1
19,783112,76,179,664250,7177250,464.91,5000.0,464.91
19,783113,77,179,665750,7177250,472.8,5000.0,472.8
19,783114,78,179,667250,7177250,463.46,5000.0,463.46
19,783115,120,179,730250,7177250,305.58,5000.0,305.58
19,783116,121,179,731750,7177250,303.08,5000.0,303.08
19,783117,122,179,733250,7177250,276.95,5000.0,276.95
19,783118,123,179,734750,7177250,269.3,5000.0,269.3
19,783119,124,179,736250,7177250,258.96,5000.0,258.96
19,783120,125,179,737750,7177250,255.5,5000.0,255.5
19,783121,126,179,739250,7177250,254.86,5000.0,254.86
19,783122,127,179,740750,7177250,253.71,5000.0,253.71
19,783123,128,179,742250,7177250,248.07,5000.0,248.07
19,783124,129,179,743750,7177250,240.72,5000.0,240.72
19,783125,130,179,745250,7177250,237.96,5000.0,237.96
19,783150,155,179,782750,7177250,227.89,5000.0,227.89
19,783151,156,179,784250,7177250,244.91,5000.0,244.91
19,783152,157,179,785750,7177250,246.68,5000.0,246.68
19,783153,158,179,787250,7177250,235.39,5000.0,235.39
19,783154,159,179,788750,7177250,238.09,5000.0,238.09
19,783155,160,179,790250,7177250,216.02,5000.0,216.02
19,783156,161,179,791750,7177250,207.76,5000.0,207.76
19,783157,162,179,793250,7177250,204.75,5000.0,204.75
19,783158,163,179,794750,7177250,198.21,5000.0,198.21
19,783159,164,179,796250,7177250,190.41,5000.0,190.41
19,783162,3,180,554750,7175750,577.12,5000.0,577.12
19,783163,6,180,559250,7175750,560.23,5000.0,560.23
19,783164,14,180,571250,7175750,596.96,5000.0,596.96
19,783165,20,180,580250,7175750,592.0,5000.0,592.0
19,783166,22,180,583250,7175750,576.54,5000.0,576.54
19,783167,24,180,586250,7175750,569.74,5000.0,569.74
19,783168,25,180,587750,7175750,556.34,5000.0,556.34
19,783169,26,180,589250,7175750,544.78,5000.0,544.78
19,783170,28,180,592250,7175750,518.58,5000.0,518.58
19,783171,29,180,593750,7175750,512.19,5000.0,512.19
19,783172,30,180,595250,7175750,504.82,5000.0,504.82
19,783173,33,180,599750,7175750,479.71,5000.0,479.71
19,783174,34,180,601250,7175750,496.88,5000.0,496.88
19,783175,35,180,602750,7175750,467.96,5000.0,467.96
19,783176,36,180,604250,7175750,469.45,5000.0,469.45
19,783177,37,180,605750,7175750,463.25,5000.0,463.25
19,783178,38,180,607250,7175750,471.73,5000.0,471.73
19,783179,39,180,608750,7175750,484.67,5000.0,484.67
19,783180,40,180,610250,7175750,469.16,5000.0,469.16
19,783181,41,180,611750,7175750,468.4,5000.0,468.4
19,783182,42,180,613250,7175750,474.74,5000.0,474.74
19,783183,43,180,614750,7175750,467.98,5000.0,467.98
19,783184,44,180,616250,7175750,481.32,5000.0,481.32
19,783185,45,180,617750,7175750,477.39,5000.0,477.39
19,783186,46,180,619250,7175750,465.56,5000.0,465.56
19,783187,47,180,620750,7175750,465.8,5000.0,465.8
19,783188,48,180,622250,7175750,469.54,5000.0,469.54
19,783189,49,180,623750,7175750,484.94,5000.0,484.94
19,783190,50,180,625250,7175750,487.79,5000.0,487.79
19,783191,51,180,626750,7175750,490.46,5000.0,490.46
19,783192,52,180,628250,7175750,481.0,5000.0,481.0
19,783193,53,180,629750,7175750,485.97,5000.0,485.97
19,783194,54,180,631250,7175750,503.9,5000.0,503.9
19,783195,55,180,632750,7175750,516.36,5000.0,516.36
19,783196,56,180,634250,7175750,519.65,5000.0,519.65
19,783197,57,180,635750,7175750,515.16,5000.0,515.16
19,783198,58,180,637250,7175750,509.79,5000.0,509.79
19,783199,59,180,638750,7175750,504.42,5000.0,504.42
19,783200,60,180,640250,7175750,502.81,5000.0,502.81
19,783201,61,180,641750,7175750,531.69,5000.0,531.69
19,783202,64,180,646250,7175750,522.35,5000.0,522.35
19,783203,65,180,647750,7175750,514.2,5000.0,514.2
19,783204,66,180,649250,7175750,490.26,5000.0,490.26
19,783205,67,180,650750,7175750,481.64,5000.0,481.64
19,783206,68,180,652250,7175750,500.79,5000.0,500.79
19,783207,69,180,653750,7175750,498.5,5000.0,498.5
19,783208,70,180,655250,7175750,486.2,5000.0,486.2
19,783209,71,180,656750,7175750,509.71,5000.0,509.71
19,783210,72,180,658250,7175750,495.71,5000.0,495.71
19,783211,73,180,659750,7175750,484.74,5000.0,484.74
19,783212,74,180,661250,7175750,497.04,5000.0,497.04
19,783213,75,180,662750,7175750,492.33,5000.0,492.33
19,783214,76,180,664250,7175750,493.28,5000.0,493.28
19,783215,77,180,665750,7175750,467.0,5000.0,467.0
19,783216,79,180,668750,7175750,470.31,5000.0,470.31
19,783217,118,180,727250,7175750,345.48,5000.0,345.48
19,783218,119,180,728750,7175750,314.87,5000.0,314.87
19,783219,121,180,731750,7175750,284.23,5000.0,284.23
19,783220,122,180,733250,7175750,313.78,5000.0,313.78
19,783221,123,180,734750,7175750,303.89,5000.0,303.89
19,783222,124,180,736250,7175750,277.9,5000.0,277.9
19,783223,125,180,737750,7175750,261.36,5000.0,261.36
19,783224,126,180,739250,7175750,275.98,5000.0,275.98
19,783225,127,180,740750,7175750,256.58,5000.0,256.58
19,783226,128,180,742250,7175750,251.63,5000.0,251.63
19,783227,129,180,743750,7175750,245.52,5000.0,245.52
19,783254,156,180,784250,7175750,228.97,5000.0,228.97
19,783255,157,180,785750,7175750,237.43,5000.0,237.43
19,783256,158,180,787250,7175750,227.21,5000.0,227.21
19,783257,159,180,788750,7175750,215.9,5000.0,215.9
19,783258,160,180,790250,7175750,207.77,5000.0,207.77
19,783259,161,180,791750,7175750,212.75,5000.0,212.75
19,783260,162,180,793250,7175750,197.57,5000.0,197.57
19,783261,163,180,794750,7175750,190.89,5000.0,190.89
19,783262,164,180,796250,7175750,187.77,5000.0,187.77
19,783265,3,181,554750,7174250,575.04,5000.0,575.04
19,783266,4,181,556250,7174250,572.1,5000.0,572.1
19,783267,16,181,574250,7174250,581.03,5000.0,581.03
19,783268,17,181,575750,7174250,618.29,5000.0,618.29
19,783269,20,181,580250,7174250,574.71,5000.0,574.71
19,783270,22,181,583250,7174250,572.98,5000.0,572.98
19,783271,23,181,584750,7174250,575.83,5000.0,575.83
19,783272,24,181,586250,7174250,557.27,5000.0,557.27
19,783273,26,181,589250,7174250,523.22,5000.0,523.22
19,783274,27,181,590750,7174250,529.39,5000.0,529.39
19,783275,28,181,592250,7174250,525.6,5000.0,525.6
19,783276,29,181,593750,7174250,529.21,5000.0,529.21
19,783277,30,181,595250,7174250,525.49,5000.0,525.49
19,783278,31,181,596750,7174250,498.9,5000.0,498.9
19,783279,32,181,598250,7174250,495.55,5000.0,495.55
19,783280,33,181,599750,7174250,493.9,5000.0,493.9
19,783281,34,181,601250,7174250,476.98,5000.0,476.98
19,783282,35,181,602750,7174250,470.21,5000.0,470.21
19,783283,36,181,604250,7174250,458.72,5000.0,458.72
19,783284,37,181,605750,7174250,463.09,5000.0,463.09
19,783285,38,181,607250,7174250,484.92,5000.0,484.92
19,783286,39,181,608750,7174250,484.83,5000.0,484.83
19,783287,40,181,610250,7174250,469.0,5000.0,469.0
19,783288,41,181,611750,7174250,467.4,5000.0,467.4
19,783289,42,181,613250,7174250,462.99,5000.0,462.99
19,783290,43,181,614750,7174250,463.12,5000.0,463.12
19,783291,44,181,616250,7174250,478.41,5000.0,478.41
19,783292,45,181,617750,7174250,463.61,5000.0,463.61
19,783293,46,181,619250,7174250,464.68,5000.0,464.68
19,783294,47,181,620750,7174250,465.64,5000.0,465.64
19,783295,48,181,622250,7174250,482.3,5000.0,482.3
19,783296,49,181,623750,7174250,490.89,5000.0,490.89
19,783297,50,181,625250,7174250,474.73,5000.0,474.73
19,783298,51,181,626750,7174250,478.46,5000.0,478.46
19,783300,53,181,629750,7174250,487.69,5000.0,487.69
19,783301,54,181,631250,7174250,492.89,5000.0,492.89
19,783302,55,181,632750,7174250,512.34,5000.0,512.34
19,783304,57,181,635750,7174250,513.15,5000.0,513.15
19,783305,58,181,637250,7174250,507.93,5000.0,507.93
19,783306,59,181,638750,7174250,495.95,5000.0,495.95
19,783307,60,181,640250,7174250,495.85,5000.0,495.85
19,783308,61,181,641750,7174250,514.49,5000.0,514.49
19,783309,62,181,643250,7174250,530.59,5000.0,530.59
19,783310,63,181,644750,7174250,517.41,5000.0,517.41
19,783311,65,181,647750,7174250,512.59,5000.0,512.59
19,783312,66,181,649250,7174250,489.64,5000.0,489.64
19,783313,67,181,650750,7174250,478.37,5000.0,478.37
19,783314,68,181,652250,7174250,492.0,5000.0,492.0
19,783315,69,181,653750,7174250,494.52,5000.0,494.52
19,783316,70,181,655250,7174250,481.75,5000.0,481.75
19,783317,71,181,656750,7174250,488.69,5000.0,488.69
19,783318,72,181,658250,7174250,493.76,5000.0,493.76
19,783319,73,181,659750,7174250,478.04,5000.0,478.04
19,783320,74,181,661250,7174250,482.74,5000.0,482.74
19,783321,75,181,662750,7174250,480.96,5000.0,480.96
19,783322,76,181,664250,7174250,477.55,5000.0,477.55
19,783323,77,181,665750,7174250,481.4,5000.0,481.4
19,783324,79,181,668750,7174250,487.73,5000.0,487.73
19,783325,83,181,674750,7174250,512.51,5000.0,512.51
19,783326,84,181,676250,7174250,520.57,5000.0,520.57
19,783327,115,181,722750,7174250,399.7,5000.0,399.7
19,783328,116,181,724250,7174250,381.19,5000.0,381.19
19,783329,120,181,730250,7174250,290.76,5000.0,290.76
19,783330,121,181,731750,7174250,311.26,5000.0,311.26
19,783331,122,181,733250,7174250,302.05,5000.0,302.05
19,783332,123,181,734750,7174250,319.56,5000.0,319.56
19,783333,124,181,736250,7174250,320.66,5000.0,320.66
19,783334,125,181,737750,7174250,304.97,5000.0,304.97
19,783336,127,181,740750,7174250,269.55,5000.0,269.55
19,783337,128,181,742250,7174250,270.67,5000.0,270.67
19,783365,156,181,784250,7174250,220.26,5000.0,220.26
19,783367,158,181,787250,7174250,244.56,5000.0,244.56
19,783368,159,181,788750,7174250,223.67,5000.0,223.67
19,783369,160,181,790250,7174250,194.86,5000.0,194.86
19,783370,161,181,791750,7174250,204.6,5000.0,204.6
19,783371,162,181,793250,7174250,189.83,5000.0,189.83
19,783372,163,181,794750,7174250,188.25,5000.0,188.25
19,783376,2,182,553250,7172750,558.35,5000.0,558.35
19,783377,12,182,568250,7172750,581.76,5000.0,581.76
19,783378,13,182,569750,7172750,572.44,5000.0,572.44
19,783379,15,182,572750,7172750,567.13,5000.0,567.13
19,783380,17,182,575750,7172750,585.58,5000.0,585.58
19,783381,21,182,581750,7172750,570.47,5000.0,570.47
19,783382,22,182,583250,7172750,570.96,5000.0,570.96
